N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count,Holes_Count,Active_Blocks,Steps_To_Best,Time_To_Best,Accept_Rate,Improve_Rate,Iter_Per_Sec
16,5,38,True,0.07396912574768066,108287,120,0,1.0,0.19160082691677963,0.9999847412109375,0,14035,94252,3707,138,118,16,108287,0.07395243644714355,0.12960927904549946,0.03423310277318607,1463948.6259359417
16,10,36,False,0.24265694618225098,393216,122,2,1.0,0.4957286665586231,0.9999847412109375,1,26935,366281,7124,132,124,16,65000,0.04268240928649902,0.06849924723307292,0.018117268880208332,1620460.5150872932
16,8,38,True,0.04309892654418945,58653,118,0,1.0,0.4086155326270455,0.9999847412109375,0,11558,47095,3303,141,115,16,58653,0.0430760383605957,0.19705726902289739,0.0563142550253184,1360892.363290369
16,5,36,False,0.2978513240814209,393216,114,4,1.0,0.4957286665586231,0.9999847412109375,1,29249,363967,7019,135,121,16,100000,0.07790970802307129,0.07438405354817708,0.017850240071614582,1320175.4305195236
16,2,37,False,0.2646758556365967,393216,119,4,1.0,0.4957286665586231,0.9999847412109375,1,29747,363469,7366,135,121,16,130000,0.08725810050964355,0.07565053304036458,0.018732706705729168,1485651.190412663
16,2,39,True,0.04611802101135254,65379,119,0,1.0,0.3687589939281457,0.9999847412109375,0,14062,51317,3672,138,118,16,65379,0.046095848083496094,0.21508435430336958,0.05616482356720048,1417645.3925441885
16,10,38,True,0.05745291709899902,89386,121,0,1.0,0.2556534339930391,0.9999847412109375,0,13173,76213,3541,139,117,16,89386,0.057431936264038086,0.14737207168907882,0.039614704763609516,1555813.081622575
16,3,39,True,0.05439877510070801,66417,102,0,1.0,0.362964325938148,0.9999847412109375,0,12284,54133,3428,146,110,16,66417,0.05437898635864258,0.1849526476655073,0.051613291777707515,1220928.2263625008
16,4,39,True,0.0508577823638916,75287,115,0,1.0,0.317017843895495,0.9999847412109375,0,12752,62535,3536,142,114,16,75287,0.050837039947509766,0.16937851156242115,0.046966939843532084,1480343.7448631823
16,5,37,False,0.2809896469116211,393216,121,2,1.0,0.4957286665586231,0.9999847412109375,1,27372,365844,7172,134,122,16,85000,0.055994510650634766,0.069610595703125,0.018239339192708332,1399396.754726971
16,6,39,True,0.05132699012756348,66589,120,0,1.0,0.36201296352988327,0.9999847412109375,0,12587,54002,3439,141,115,16,66589,0.05131077766418457,0.1890252143747466,0.05164516661911126,1297348.623687181
16,9,37,False,0.2543342113494873,393216,112,2,1.0,0.4957286665586231,0.9999847412109375,1,28405,364811,7187,138,118,16,90000,0.0635530948638916,0.07223765055338542,0.018277486165364582,1546060.19345023
16,8,39,True,0.04037785530090332,63613,98,0,1.0,0.3788311247875202,0.9999847412109375,0,10921,52692,3109,146,110,16,63613,0.040357112884521484,0.17167874491063148,0.048873657900114754,1575442.76499938
16,5,39,True,0.07489824295043945,96153,114,0,1.0,0.23057259081222967,0.9999847412109375,0,13691,82462,3596,138,118,16,96153,0.07488083839416504,0.1423876530113465,0.037398729108816156,1283781.7846224366
16,7,39,True,0.06102180480957031,64636,122,0,1.0,0.3729635390915411,0.9999847412109375,0,12327,52309,3416,141,115,16,64636,0.061002254486083984,0.19071415310353362,0.052849805062194444,1059227.9301097116
16,10,39,True,0.0369877815246582,59720,127,0,1.0,0.4020166251168306,0.9999847412109375,0,13228,46492,3552,138,118,16,59720,0.03696894645690918,0.22150033489618218,0.059477561955793706,1614587.2376851577
16,1,40,True,0.03624272346496582,44577,108,0,1.0,0.5065175889006774,0.9999847412109375,0,11499,33078,3180,139,117,16,44577,0.03622031211853027,0.2579581398479036,0.0713372366915674,1229957.2366047641
16,4,38,False,0.25351858139038086,393216,115,2,1.0,0.4957286665586231,0.9999847412109375,1,26090,367126,6793,137,119,16,80000,0.058503150939941406,0.06635030110677083,0.017275492350260418,1551034.2391609785
16,9,39,True,0.06546998023986816,87048,123,0,1.0,0.264938593063582,0.9999847412109375,0,13578,73470,3686,135,121,16,87048,0.06545019149780273,0.15598290598290598,0.042344453634776215,1329586.471251015
16,2,40,True,0.04466128349304199,55937,119,0,1.0,0.42590566717972095,0.9999847412109375,0,12534,43403,3526,143,113,16,55937,0.04463481903076172,0.22407351127160913,0.06303520031463969,1252471.8419414593
16,3,40,True,0.05402088165283203,67277,115,0,1.0,0.3582323846940534,0.9999847412109375,0,12885,54392,3605,142,114,16,67277,0.054000139236450195,0.1915216195728109,0.053584434502132974,1245388.7819224999
16,6,40,True,0.044025421142578125,64955,115,0,1.0,0.37115251641657226,0.9999847412109375,0,12960,51995,3458,141,115,16,64955,0.04400753974914551,0.19952274651681934,0.05323685628512047,1475397.584264795
16,4,40,True,0.06545615196228027,99696,113,0,1.0,0.2184382658255319,0.9999847412109375,0,11716,87980,3344,142,114,16,99696,0.06543326377868652,0.11751725244744021,0.0335419675814476,1523095.9506671086
16,7,40,True,0.04093742370605469,70892,105,0,1.0,0.3390070663198217,0.9999847412109375,0,13850,57042,3749,141,115,16,70892,0.04091501235961914,0.19536760142188117,0.052883259041922925,1731716.2044448585
16,5,40,True,0.059197425842285156,74958,121,0,1.0,0.3186133319719537,0.9999847412109375,0,13420,61538,3585,139,117,16,74958,0.05918264389038086,0.1790335921449345,0.04782678299847915,1266237.491469721
16,9,40,True,0.04200124740600586,53074,116,0,1.0,0.44492428854472704,0.9999847412109375,0,11463,41611,3280,142,114,16,53074,0.04198098182678223,0.21598145984851339,0.061800504955345364,1263629.136700612
16,8,40,True,0.06053352355957031,61409,110,0,1.0,0.39178810784037643,0.9999847412109375,0,12910,48499,3560,142,114,16,61409,0.06051182746887207,0.21022977088048983,0.05797195850771059,1014462.6710779216
16,7,38,False,0.28913187980651855,393216,129,2,1.0,0.4957286665586231,0.9999847412109375,1,26480,366736,6976,136,120,16,90000,0.07130575180053711,0.06734212239583333,0.017740885416666668,1359988.3909831475
16,3,41,True,0.0367584228515625,48831,116,0,1.0,0.47468321489504217,0.9999847412109375,0,10299,38532,3023,148,108,16,48831,0.0367426872253418,0.21091110155434048,0.06190739489258872,1328430.2266500622
16,10,40,True,0.06228184700012207,59195,117,0,1.0,0.40525008450946365,0.9999847412109375,0,12174,47021,3490,139,117,16,59195,0.06226325035095215,0.20565926176197313,0.05895768223667539,950437.4525033592
16,1,41,True,0.05776834487915039,54844,113,0,1.0,0.4330684795534541,0.9999847412109375,0,10314,44530,3082,145,111,16,54844,0.05774211883544922,0.188060681204872,0.05619575523302458,949378.0740080397
16,9,38,False,0.29499053955078125,393216,118,2,1.0,0.4957286665586231,0.9999847412109375,1,28064,365152,7127,137,119,16,75000,0.05371284484863281,0.07137044270833333,0.018124898274739582,1332978.3409284884
16,1,39,False,0.28194093704223633,393216,124,2,1.0,0.4957286665586231,0.9999847412109375,1,25446,367770,6836,134,122,16,105000,0.07315707206726074,0.0647125244140625,0.017384847005208332,1394675.0838140757
16,2,41,True,0.08155632019042969,68803,100,0,1.0,0.3499872780205393,0.9999847412109375,0,10201,58602,2966,153,103,16,68803,0.08153271675109863,0.14826388384227432,0.04310858538145139,843625.6054631773
16,6,41,True,0.056849002838134766,52501,115,0,1.0,0.4488314746489142,0.9999847412109375,0,11347,41154,3289,143,113,16,52501,0.05683016777038574,0.21612921658635073,0.06264642578236605,923516.6384445693
16,8,41,True,0.04335594177246094,47240,121,0,1.0,0.4863480812744613,0.9999847412109375,0,10876,36364,3147,148,108,16,47240,0.04333662986755371,0.2302286198137172,0.06661727349703642,1089585.3732787822
16,4,41,True,0.07796287536621094,80386,114,0,1.0,0.29328736700908503,0.9999847412109375,0,13260,67126,3580,148,108,16,80386,0.07793545722961426,0.16495409648446246,0.04453511805538278,1031080.4934067278
16,10,41,True,0.04351377487182617,51005,117,0,1.0,0.45919493046920457,0.9999847412109375,0,11752,39253,3317,140,116,16,51005,0.043496131896972656,0.23040878345260268,0.06503283991765513,1172157.555859953
16,7,41,True,0.07573723793029785,58924,110,0,1.0,0.4069293294037548,0.9999847412109375,0,10913,48011,3231,146,110,16,58924,0.07571625709533691,0.18520467042291766,0.05483334464734234,778005.6628712638
16,9,41,True,0.05982661247253418,56154,110,0,1.0,0.42449774801761136,0.9999847412109375,0,11574,44580,3290,144,112,16,56154,0.05980658531188965,0.2061117640773587,0.05858888057840937,938612.3947061144
16,1,42,True,0.056246042251586914,67220,129,0,1.0,0.3585440955744201,0.9999847412109375,0,14007,53213,3685,136,120,16,67220,0.056043148040771484,0.20837548348705742,0.054819994049390065,1195106.3098684684
16,2,42,True,0.05569577217102051,61222,134,0,1.0,0.3929076385146656,0.9999847412109375,0,13271,47951,3652,137,119,16,61222,0.05567646026611328,0.21676848191826467,0.05965175917153964,1099221.6754264678
16,5,42,True,0.0472869873046875,58506,111,0,1.0,0.40953311012367916,0.9999847412109375,0,12691,45815,3494,147,109,16,58506,0.04726219177246094,0.2169179229480737,0.05972037056028442,1237253.6999031946
16,6,42,True,0.05516791343688965,66618,128,0,1.0,0.3618528052419916,0.9999847412109375,0,11665,54953,3343,142,114,16,66618,0.05515575408935547,0.17510282506229546,0.05018163259179201,1207549.7485727621
16,3,42,True,0.07364678382873535,72436,105,0,1.0,0.3311134949679205,0.9999847412109375,0,12410,60026,3330,147,109,16,72436,0.07363009452819824,0.17132365122314872,0.04597161632337512,983559.5831102277
16,10,42,True,0.03685641288757324,53451,101,0,1.0,0.44237216153564807,0.9999847412109375,0,10935,42516,3129,151,105,16,53451,0.0368344783782959,0.20457989560532075,0.05853959701408767,1450249.6529721129
16,8,42,True,0.05317544937133789,64371,120,0,1.0,0.3744747114065568,0.9999847412109375,0,12120,52251,3350,142,114,16,64371,0.05315828323364258,0.18828354383184975,0.052042068633390816,1210539.8404906874
16,7,42,True,0.06489396095275879,66132,113,0,1.0,0.36454621802920845,0.9999847412109375,0,11813,54319,3290,144,112,16,66132,0.06487131118774414,0.17862759329825198,0.049748986874735376,1019077.8776493929
16,9,42,True,0.05284714698791504,64561,121,0,1.0,0.3733906095727424,0.9999847412109375,0,11862,52699,3396,141,115,16,64561,0.05282402038574219,0.183733213549976,0.05260141571536996,1221655.3528379432
16,1,43,True,0.045379638671875,58840,124,0,1.0,0.40745124469287247,0.9999847412109375,0,11931,46909,3331,141,115,16,58840,0.04535055160522461,0.20277022433718558,0.056611148878314074,1296616.7585743107
16,2,43,True,0.04985761642456055,64416,105,0,1.0,0.37421766632660114,0.9999847412109375,0,12372,52044,3390,141,115,16,64416,0.04983782768249512,0.19206408345752607,0.05262667660208644,1291999.1892806932
16,3,43,True,0.05569291114807129,63949,101,0,1.0,0.3768938310387632,0.9999847412109375,0,12088,51861,3426,144,112,16,63949,0.05566883087158203,0.18902562979874588,0.053573941734819934,1148243.083037591
16,5,43,True,0.046179771423339844,47949,99,0,1.0,0.4811148524905255,0.9999847412109375,0,10401,37548,3119,151,105,16,47949,0.04615426063537598,0.2169179753488081,0.06504828046466037,1038311.7655659501
16,7,43,True,0.04891347885131836,64307,114,0,1.0,0.37484059078132065,0.9999847412109375,0,11089,53218,3321,148,108,16,64307,0.0488889217376709,0.1724384592657098,0.05164290046184708,1314709.1867146296
16,4,43,True,0.06509041786193848,67005,107,0,1.0,0.3597222900981319,0.9999847412109375,0,11132,55873,3143,147,109,16,67005,0.06506991386413574,0.16613685545854787,0.04690694724274308,1029414.1933782403
16,8,43,True,0.05255603790283203,52662,101,0,1.0,0.44773019095102046,0.9999847412109375,0,10991,41671,3218,147,109,16,52662,0.0525364875793457,0.20870836656412595,0.061106680338764194,1002016.173619554
16,9,43,True,0.050280094146728516,74674,112,0,1.0,0.3199970481573181,0.9999847412109375,0,12667,62007,3483,138,118,16,74674,0.0502626895904541,0.16963066127433912,0.046642740445134855,1485160.3058276826
16,10,43,True,0.052824974060058594,62207,111,0,1.0,0.3870463858209543,0.9999847412109375,0,11947,50260,3351,141,115,16,62207,0.052805423736572266,0.19205234137637242,0.05386853569533975,1177605.878788973
16,6,43,True,0.08068728446960449,80119,107,0,1.0,0.294484694590138,0.9999847412109375,0,11588,68531,3290,146,110,16,80119,0.08066678047180176,0.14463485565221731,0.04106391742283354,992956.9513543542
16,2,44,True,0.03750324249267578,47348,103,0,1.0,0.4855472582631388,0.9999847412109375,0,10397,36951,3053,149,107,16,47348,0.037477970123291016,0.21958688856973896,0.06448002027540763,1262504.1690527655
16,5,44,True,0.036133766174316406,72205,111,0,1.0,0.33228266552750324,0.9999847412109375,0,12417,59788,3480,147,109,16,72205,0.03611326217651367,0.17196870022851604,0.04819610830274912,1998269.4206761857
16,4,44,True,0.0502619743347168,62513,104,0,1.0,0.38524339169885274,0.9999847412109375,0,11752,50761,3309,148,108,16,62513,0.05023694038391113,0.18799289747732473,0.052932989938092874,1243743.4228846282
16,6,44,True,0.040552377700805664,52905,112,0,1.0,0.4460731199306934,0.9999847412109375,0,10942,41963,3201,149,107,15,52905,0.04053354263305664,0.2068235516491825,0.06050467819676779,1304609.0759543532
16,1,44,True,0.07767963409423828,78073,112,0,1.0,0.30382344252498833,0.9999847412109375,0,12451,65622,3438,145,111,16,78073,0.07766103744506836,0.1594789491885799,0.04403571016868828,1005063.9515794384
16,7,44,True,0.041808128356933594,59272,102,0,1.0,0.4047742213179514,0.9999847412109375,0,10845,48427,3202,149,107,16,59272,0.041788339614868164,0.18297003644216495,0.054022135240923204,1417714.7442231802
16,9,44,True,0.04195141792297363,56592,116,0,1.0,0.4216701191275375,0.9999847412109375,0,11956,44636,3340,144,112,16,56592,0.04193305969238281,0.21126661012157194,0.059018942606728866,1348988.968713947
16,10,44,True,0.03623843193054199,63655,97,0,1.0,0.378588419537896,0.9999847412109375,0,11925,51730,3426,146,110,16,63655,0.03621697425842285,0.18733799387322284,0.05382138088131333,1756560.552123425
16,1,45,True,0.037626028060913086,56837,108,0,1.0,0.42009667706269826,0.9999847412109375,0,10607,46230,3123,146,110,16,56837,0.03760194778442383,0.18662139099530237,0.054946601685521755,1510576.665386687
16,2,45,True,0.036460161209106445,46060,104,0,1.0,0.495184337690063,0.9999847412109375,0,10844,35216,3183,146,110,16,46060,0.03643536567687988,0.23543204515848892,0.06910551454624403,1263296.6633316986
16,8,44,True,0.06290292739868164,84405,107,0,1.0,0.2758417583618394,0.9999847412109375,0,11560,72845,3265,145,111,16,84405,0.06288409233093262,0.13695871097683787,0.0386825425034062,1341829.4424524512
16,5,41,False,0.3023953437805176,393216,124,4,1.0,0.4957286665586231,0.9999847412109375,1,27345,365871,6755,139,117,16,80000,0.07700181007385254,0.06954193115234375,0.017178853352864582,1300337.4823304198
16,4,45,True,0.04064130783081055,51029,110,0,1.0,0.4590267977683643,0.9999847412109375,0,10937,40092,3152,152,104,16,51029,0.040621042251586914,0.21432910697838484,0.06176879813439417,1255594.4363905152
16,3,45,True,0.04816102981567383,62826,101,0,1.0,0.38340784166322334,0.9999847412109375,0,12007,50819,3393,152,104,16,62826,0.04812335968017578,0.1911151434119632,0.054006303122910895,1304498.683696201
16,5,45,True,0.04001808166503906,60943,116,0,1.0,0.3945839041154642,0.9999847412109375,0,11691,49252,3380,146,110,16,60943,0.03999686241149902,0.19183499335444595,0.055461660896247315,1522886.5918688336
16,6,45,True,0.034726858139038086,45609,111,0,1.0,0.49860383320201995,0.9999847412109375,0,10727,34882,3121,153,103,16,45609,0.034705162048339844,0.23519480804227236,0.06842947663838278,1313363.8470083417
16,8,45,True,0.030460596084594727,41722,102,0,1.0,0.5290713101594465,0.9999847412109375,0,10008,31714,2928,153,103,16,41722,0.030441999435424805,0.23987344806097502,0.07017880255021332,1369703.990169144
16,9,45,True,0.03298664093017578,43636,117,0,1.0,0.5138429528160908,0.9999847412109375,0,10340,33296,3041,146,110,16,43636,0.032968759536743164,0.23696030800256668,0.0696901640847007,1322838.5421954957
16,10,45,True,0.03882956504821777,60560,112,0,1.0,0.3968966673973056,0.9999847412109375,0,10323,50237,3046,152,104,16,60560,0.03880953788757324,0.17045904887714664,0.05029722589167768,1559636.321570891
16,7,45,True,0.05520057678222656,61772,114,0,1.0,0.3896239993061543,0.9999847412109375,0,13510,48262,3534,144,112,16,61772,0.055182695388793945,0.21870750501845496,0.05721038658291783,1119046.2781521026
16,2,46,True,0.03749489784240723,63191,110,0,1.0,0.38127838700136035,0.9999847412109375,0,11550,51641,3166,146,110,16,63191,0.037473440170288086,0.1827791932395436,0.05010207149752338,1685322.6341779798
16,3,46,True,0.034552812576293945,49459,109,0,1.0,0.4701562437147445,0.9999847412109375,0,10940,38519,3078,148,108,16,49459,0.03453564643859863,0.22119331163185668,0.06223336500940173,1431403.0121511125
16,4,46,True,0.0360713005065918,53435,102,0,1.0,0.44248017656063077,0.9999847412109375,0,12043,41392,3401,146,110,16,53435,0.036055564880371094,0.2253766258070553,0.06364742210161879,1481371.5959654711
16,5,46,True,0.038089752197265625,50208,106,0,1.0,0.4648134548321515,0.9999847412109375,0,10777,39431,3214,147,109,16,50208,0.03806734085083008,0.2146470681963034,0.06401370299553856,1318149.8199298948
16,1,46,True,0.05954790115356445,79492,122,0,1.0,0.29731564869058125,0.9999847412109375,0,12950,66542,3562,141,115,16,79492,0.059525489807128906,0.16290947516731244,0.04480954058270015,1334925.303160609
16,4,42,False,0.31145668029785156,393216,106,2,1.0,0.4957286665586231,0.9999847412109375,1,25041,368175,6716,146,110,16,60000,0.057529449462890625,0.06368255615234375,0.017079671223958332,1262506.2324043284
16,6,46,True,0.04273629188537598,59249,107,0,1.0,0.4049163037151634,0.9999847412109375,0,11310,47939,3222,147,109,16,59249,0.04271435737609863,0.19088929770966598,0.054380664652567974,1386386.075771692
16,9,46,True,0.0327913761138916,50487,94,0,1.0,0.4628388410757441,0.9999847412109375,0,10717,39770,3022,152,104,16,50487,0.03277182579040527,0.21227246617941253,0.05985699288925862,1539642.6128823517
16,1,47,True,0.03029799461364746,51641,106,0,1.0,0.45476015183524104,0.9999847412109375,0,11042,40599,3222,153,103,16,51641,0.030278682708740234,0.21382235045796943,0.062392285199744386,1704436.2393786542
16,7,46,True,0.04674410820007324,50956,109,0,1.0,0.45953839264418034,0.9999847412109375,0,9340,41616,2863,154,102,16,50956,0.04672050476074219,0.1832953921029908,0.056185728864118066,1090105.2980174336
16,8,46,True,0.044861555099487305,60771,113,0,1.0,0.3956208622664142,0.9999847412109375,0,11846,48925,3319,142,114,16,60771,0.0448451042175293,0.19492850208158496,0.05461486564315216,1354634.2712648076
16,3,47,True,0.030202388763427734,52737,121,0,1.0,0.44721809358382464,0.9999847412109375,0,9750,42987,3036,153,103,16,52737,0.03018355369567871,0.1848796859889641,0.05756868991410205,1746120.1633117036
16,10,46,True,0.03771257400512695,61522,107,0,1.0,0.39111314678982695,0.9999847412109375,0,11239,50283,3217,152,104,16,61522,0.03769946098327637,0.18268261760020807,0.05229023763856832,1631339.1918471595
16,2,47,True,0.03831148147583008,52346,114,0,1.0,0.44989427592765424,0.9999847412109375,0,9963,42383,2995,153,103,16,52346,0.03829073905944824,0.1903297291101517,0.057215451037328544,1366326.698512664
16,4,47,True,0.03517723083496094,49579,103,0,1.0,0.46929614304476225,0.9999847412109375,0,9167,40412,2888,151,105,16,49579,0.03515934944152832,0.18489683131971196,0.05825046894854676,1409405.994252562
16,5,47,True,0.03622031211853027,52402,105,0,1.0,0.44951000605310365,0.9999847412109375,0,10535,41867,3141,157,99,16,52402,0.03619027137756348,0.20104194496393268,0.05994046028777528,1446757.273336449
16,6,47,True,0.03977036476135254,49480,101,0,1.0,0.4700056123866126,0.9999847412109375,0,10089,39391,2957,151,105,16,49480,0.039751291275024414,0.20390056588520614,0.05976151980598222,1244142.4738473343
16,1,48,True,0.030969619750976562,57113,101,0,1.0,0.41833117786044566,0.9999847412109375,0,10443,46670,3051,152,104,16,57113,0.030949831008911133,0.1828480380999072,0.053420412165356396,1844162.1324136232
16,7,47,True,0.047087907791137695,59876,108,0,1.0,0.4010608071229482,0.9999847412109375,0,9994,49882,3028,151,105,16,59876,0.04706168174743652,0.16691161734250784,0.05057118043957512,1271579.1125310757
16,10,47,True,0.041829824447631836,63756,112,0,1.0,0.3780054075717503,0.9999847412109375,0,11056,52700,3301,150,106,16,63756,0.041806697845458984,0.17341112993286906,0.05177551916682351,1524175.6531830125
16,8,47,True,0.053725481033325195,58385,107,0,1.0,0.4102899408565683,0.9999847412109375,0,12024,46361,3434,147,109,16,58385,0.05370640754699707,0.20594330735634153,0.05881647683480346,1086728.2875286788
16,2,48,True,0.04637002944946289,54853,110,0,1.0,0.43300901027805083,0.9999847412109375,0,9865,44988,3049,154,102,16,54853,0.046353816986083984,0.17984431115891564,0.05558492698667347,1182940.8057586509
16,3,44,False,0.26074671745300293,393216,112,2,1.0,0.4957286665586231,0.9999847412109375,1,25009,368207,6969,139,117,16,65000,0.054533958435058594,0.06360117594401042,0.01772308349609375,1508038.1599468202
16,3,48,True,0.048526763916015625,69175,103,0,1.0,0.348006268475161,0.9999847412109375,0,11827,57348,3214,148,108,16,69175,0.04851126670837402,0.17097217202746656,0.046461872063606795,1425502.0202814245
16,4,48,True,0.049207448959350586,52784,105,0,1.0,0.4468974778102731,0.9999847412109375,0,9490,43294,2961,154,102,16,52784,0.049182891845703125,0.17978933010003031,0.05609654440739618,1072683.1225004967
16,9,47,True,0.07768416404724121,76307,118,0,1.0,0.31212195055230274,0.9999847412109375,0,12580,63727,3498,148,108,16,76307,0.07766461372375488,0.1648603666767138,0.04584114170390659,982272.2679180311
16,7,48,True,0.03708505630493164,54587,109,0,1.0,0.43477010868082444,0.9999847412109375,0,10914,43673,3175,151,105,16,54587,0.03706216812133789,0.1999377141077546,0.05816403172916629,1471940.5992310955
16,9,48,True,0.03513145446777344,50088,104,0,1.0,0.4656653398728512,0.9999847412109375,0,10572,39516,3051,151,105,16,50088,0.03510689735412598,0.2110685194058457,0.06091279348346909,1425730.894402519
16,5,48,True,0.06114625930786133,81198,108,0,1.0,0.28967588843884184,0.9999847412109375,0,12747,68451,3459,147,109,16,81198,0.06112265586853027,0.1569866252863371,0.04259957141801522,1327930.7829965765
16,6,48,True,0.05449509620666504,60564,108,0,1.0,0.3968724433016485,0.9999847412109375,0,10957,49607,3225,146,110,16,60564,0.054472923278808594,0.18091605574268543,0.05324945512185457,1111366.0533843173
16,8,48,True,0.051270246505737305,63205,101,0,1.0,0.3811969452284982,0.9999847412109375,0,11672,51533,3299,152,104,16,63205,0.051252126693725586,0.18466893441974527,0.052195237718534924,1232781.2777909534
16,1,49,True,0.03312110900878906,40790,107,0,1.0,0.5366491475675437,0.9999847412109375,0,9047,31743,2794,158,98,16,40790,0.03309369087219238,0.22179455748958077,0.0684971806815396,1231540.8879930896
16,10,48,True,0.041043758392333984,51314,115,0,1.0,0.45703492177277666,0.9999847412109375,0,10912,40402,3161,148,108,16,51314,0.041017770767211914,0.21265151810422106,0.06160112250068207,1250226.6363984896
16,7,49,True,0.02733469009399414,45828,108,0,1.0,0.4969404294693826,0.9999847412109375,0,10653,35175,3166,150,106,16,45828,0.02731466293334961,0.2324561403508772,0.0690844025486602,1676550.9264020934
16,2,49,True,0.05615997314453125,54466,90,0,1.0,0.4355735782217652,0.9999847412109375,0,10527,43939,3054,153,103,16,54466,0.05613899230957031,0.19327653949252746,0.05607167774391363,969836.6461078657
16,3,49,True,0.057637929916381836,61008,98,0,1.0,0.3941927384299697,0.9999847412109375,0,10583,50425,3151,152,104,16,61008,0.057617902755737305,0.17346905323891948,0.051648964070285866,1058469.6585825912
16,4,49,True,0.05380105972290039,57180,106,0,1.0,0.41790371691888495,0.9999847412109375,0,9736,47444,2977,155,101,16,57180,0.05377912521362305,0.1702693249387898,0.05206365862189577,1062804.344273192
16,8,49,True,0.03865623474121094,48677,100,0,1.0,0.4757999710293498,0.9999847412109375,0,9768,38909,2899,152,104,16,48677,0.03862762451171875,0.20066972081270415,0.05955584773096123,1259227.6595450733
16,10,49,True,0.03759765625,56408,100,0,1.0,0.4228556799682937,0.9999847412109375,0,10896,45512,3132,148,108,16,56408,0.03754067420959473,0.19316409019997163,0.05552403914338392,1500306.2857142857
16,9,49,True,0.04598569869995117,55004,111,0,1.0,0.43201246500880874,0.9999847412109375,0,9789,45215,2952,150,106,16,55004,0.04596352577209473,0.17796887499090974,0.05366882408552105,1196110.9987453208
16,6,49,True,0.06174302101135254,45513,106,0,1.0,0.4993347506965464,0.9999847412109375,0,9522,35991,2882,153,103,16,45513,0.06172752380371094,0.20921494957484674,0.0633225671786083,737135.9427267356
16,1,50,True,0.04657268524169922,62930,102,0,1.0,0.3827998842449305,0.9999847412109375,0,9494,53436,2845,158,98,16,62930,0.04655599594116211,0.1508660416335611,0.04520896233910694,1351221.2077403502
16,3,50,True,0.044480085372924805,51098,105,0,1.0,0.45854375909027495,0.9999847412109375,0,9705,41393,2951,157,99,16,51098,0.04444074630737305,0.18992915573995067,0.05775177110650123,1148783.7662987837
16,2,50,True,0.04604911804199219,56202,101,0,1.0,0.4241869480420977,0.9999847412109375,0,10160,46042,3007,152,104,16,56202,0.04602932929992676,0.18077648482260417,0.053503434041493186,1220479.4009029532
16,5,49,True,0.09512853622436523,113525,103,0,1.0,0.17688291817771892,0.9999847412109375,0,11265,102260,3220,154,102,16,113525,0.09511208534240723,0.09922924465976657,0.02836379652059018,1193385.334262327
16,7,50,True,0.03693437576293945,49455,111,0,1.0,0.4701849408692428,0.9999847412109375,0,11986,37469,3426,146,110,16,49455,0.03691720962524414,0.24236174299868568,0.06927509857446164,1338996.503350246
16,6,50,True,0.042500972747802734,51116,101,0,1.0,0.45841783261876473,0.9999847412109375,0,9438,41678,2864,156,100,16,51116,0.04248523712158203,0.18463886063072227,0.056029423272556535,1202701.884103174
16,5,50,True,0.054293155670166016,54355,83,0,1.0,0.43631195109310605,0.9999847412109375,0,9330,45025,2853,159,97,16,54355,0.054274797439575195,0.17164934228681814,0.05248827154815564,1001139.0815116677
16,9,50,True,0.04036760330200195,46597,101,0,1.0,0.4911433598226277,0.9999847412109375,0,10213,36384,2990,155,101,16,46597,0.04033398628234863,0.21917720024894308,0.06416722106573385,1154316.7339263144
16,4,50,True,0.06523633003234863,57958,110,0,1.0,0.4129719344106936,0.9999847412109375,0,8864,49094,2761,161,95,16,57958,0.06522250175476074,0.1529383346561303,0.04763794471858932,888431.3383548778
16,10,50,True,0.041177988052368164,47976,110,0,1.0,0.4809166785926203,0.9999847412109375,0,9856,38120,3031,156,100,16,47976,0.04115557670593262,0.20543605135901283,0.06317742204435552,1165088.491914332
16,8,50,True,0.05563092231750488,57074,95,0,1.0,0.4185801997093873,0.9999847412109375,0,9880,47194,2956,157,99,16,57074,0.05560803413391113,0.1731085958580089,0.05179240985387392,1025940.2077545825
16,3,51,True,0.0332036018371582,43482,103,0,1.0,0.5150518375030186,0.9999847412109375,0,9168,34314,2777,158,98,16,43482,0.03317379951477051,0.21084586725541604,0.06386550756634929,1309556.7225884278
16,2,51,True,0.0418398380279541,35932,103,0,1.0,0.5779412889548583,0.9999847412109375,0,8566,27366,2646,157,99,16,35932,0.04181957244873047,0.23839474563063565,0.07363909607035511,858798.7356928354
16,4,51,True,0.03773379325866699,46618,97,0,1.0,0.49098600452301777,0.9999847412109375,0,9580,37038,2835,155,101,16,46618,0.0377039909362793,0.2055000214509417,0.06081341970912523,1235444.3053321287
16,5,51,True,0.03867053985595703,48415,102,0,1.0,0.47770594731610483,0.9999847412109375,0,9441,38974,2963,160,96,16,48415,0.03865456581115723,0.19500154910668183,0.06120004130951152,1251986.6591038003
16,9,51,True,0.028244972229003906,44976,96,0,1.0,0.5034431248314118,0.9999847412109375,0,8129,36847,2650,163,93,16,44976,0.028223752975463867,0.18074083955887585,0.05892031305585201,1592354.1944153695
